timestamp_utc,dataset,dataset_id,method,seed,n_labeled,n_unlabeled,train_labeled_size,val_size,test_size,n_classes,n_features_before_preprocessing,n_features_after_preprocessing,n_pseudo_added_total,n_pseudo_added_last_iter,self_training_iterations,pseudo_label_class_distribution,pseudo_label_fraction,mean_selected_confidence,min_selected_confidence,max_selected_confidence,mean_selected_density,stopped_reason,graph_n_neighbors_used,graph_retry_count,graph_n_rows,graph_n_unlabeled_used,neural_method,method_fidelity,reference_family,best_epoch,epochs_trained,pretrain_epochs_trained,finetune_epochs_trained,best_val_loss,final_train_loss,neural_validation_strategy,validation_strategy,labeled_classes_present,all_classes_present_in_labeled,min_labeled_per_class,max_labeled_per_class,train_pool_class_counts,labeled_class_counts,val_class_counts,test_class_counts,unlabeled_class_counts,runtime_seconds,status,error_message,metric_accuracy,metric_balanced_accuracy,metric_macro_f1,metric_log_loss,metric_roc_auc,metric_average_precision
2026-07-07T12:43:35.523607+00:00,bank-marketing,1461,lightgbm,1,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",1.0084,success,,0.8830034280659074,0.5,0.46893352125910265,0.36546130665144266,0.5,0.11699657193409267
2026-07-07T12:43:36.543324+00:00,bank-marketing,1461,lightgbm,1,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",1.4618,success,,0.8164325998009511,0.5951353731535854,0.5877763896068346,0.48951252562608316,0.6898207650687195,0.22068854733305457
2026-07-07T12:43:38.017550+00:00,bank-marketing,1461,lightgbm,1,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",4.6622,success,,0.8820081831250691,0.62365807581086,0.6486070533872217,0.5285127375370469,0.8341532386457121,0.3971476269118869
2026-07-07T12:43:42.693996+00:00,bank-marketing,1461,lightgbm,1,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",6.1125,success,,0.8841092557779497,0.6601054316162275,0.6808076317345868,0.5720820608583979,0.8635881550118192,0.44297760391325636
2026-07-07T12:43:48.822761+00:00,bank-marketing,1461,lightgbm,2,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",1.2401,success,,0.8830034280659074,0.5,0.46893352125910265,0.3650792456989577,0.5278608402096086,0.12333164937972721
2026-07-07T12:43:50.076551+00:00,bank-marketing,1461,lightgbm,2,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",1.5613,success,,0.8353422536768771,0.5972335297870653,0.5980726330398558,0.5812124370658442,0.6954159086093609,0.24832566058441796
2026-07-07T12:43:51.687773+00:00,bank-marketing,1461,lightgbm,2,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",4.1183,success,,0.8806811898706182,0.6245465564568726,0.648424519866053,0.5507006973414583,0.8188942405005604,0.39173973452156946
2026-07-07T12:43:55.823306+00:00,bank-marketing,1461,lightgbm,2,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",5.4587,success,,0.8785801172177374,0.6085978198725635,0.6318619250585064,0.5804861126719614,0.829130115185254,0.3810391401055567
2026-07-07T12:44:01.293351+00:00,bank-marketing,1461,catboost,0,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",5.4852,success,,0.837996240185779,0.5462598823644996,0.5513999877759159,0.5673984500875491,0.581223181934937,0.16098609618417087
2026-07-07T12:44:06.788328+00:00,bank-marketing,1461,catboost,0,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",3.2069,success,,0.8816764348114564,0.609121190133201,0.6344106294357326,0.3700285114435814,0.8107316056926208,0.38414464605243087
2026-07-07T12:44:10.006415+00:00,bank-marketing,1461,catboost,0,250,35918,200,50,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,33,217,"{1:31937,2:4231}","{1:217,2:33}","{1:43,2:7}","{1:7985,2:1058}","{1:31720,2:4198}",3.7912,success,,0.8809023554130266,0.6045831444355141,0.6293083534953995,0.39723422319385615,0.817969302082236,0.37226625106514605
2026-07-07T12:44:13.810311+00:00,bank-marketing,1461,catboost,0,500,35668,400,100,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,62,438,"{1:31937,2:4231}","{1:438,2:62}","{1:88,2:12}","{1:7985,2:1058}","{1:31499,2:4169}",3.6455,success,,0.8906336392790003,0.652730604287576,0.6811229984409356,0.30430437490218193,0.8735778213640177,0.4659942505990272
2026-07-07T12:44:17.465777+00:00,bank-marketing,1461,catboost,1,50,36118,40,10,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,8,42,"{1:31937,2:4231}","{1:42,2:8}","{1:8,2:2}","{1:7985,2:1058}","{1:31895,2:4223}",3.4422,success,,0.8946146190423532,0.6377659908169027,0.6719878002610173,0.44375387696471974,0.8131663456883358,0.4334925222197046
2026-07-07T12:44:20.927587+00:00,bank-marketing,1461,catboost,1,100,36068,80,20,9043,2,16,51,,,,,,,,,,,,,,,,,,,,,,,,,stratified_labeled_val,2,True,16,84,"{1:31937,2:4231}","{1:84,2:16}","{1:17,2:3}","{1:7985,2:1058}","{1:31853,2:4215}",4.0298,success,,0.8752626340816101,0.6579658456960298,0.6713619633799333,0.37116423755885064,0.7974397884502251,0.3852822059756215
