dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
spambase,tabpfn3,250,0.9319580166485703,0.007229455068924425,3,0.9292460282196352,0.008072683583205145,3,0.9288164984718131,0.007517944478151051,3,0.9288164984718131,0.007517944478151051,3,0.9749136855686219,0.004423771635330536,3,0.9658578356145346,0.00409468439887823,3,0.20082509285382855,0.020698854300717065,3,6.3251333333333335,0.15140863031324645,3,3,3,0,1.0,True,1.0
spambase,tabiclv2,250,0.9319580166485703,0.005571771378335382,3,0.9282833219783365,0.008603144288951854,3,0.928664945333157,0.006220241541935186,3,0.928664945333157,0.006220241541935186,3,0.9740645292942457,0.0061396080077049334,3,0.9652924649222255,0.005432060374224209,3,0.20514416531120194,0.031658823802943215,3,4.7816,0.9584803180034531,3,3,3,0,1.0,True,2.0
spambase,tabiclv2,500,0.9435396308360477,0.0032573289902280422,3,0.9394457774223172,0.0028144931005603157,3,0.9407181155191817,0.0033311056474853514,3,0.9407181155191817,0.0033311056474853514,3,0.9812593185027202,0.0029819699126807874,3,0.9734095987381131,0.003245677328744304,3,0.16804863292590774,0.011409323320544448,3,4.488866666666667,0.21748474275988477,3,3,3,0,1.0,True,1.0
spambase,tabpfn3,500,0.9402823018458196,0.0021715526601520097,3,0.9359553501782241,0.003085430053644829,3,0.9372815297137863,0.0023450696186968108,3,0.9372815297137863,0.0023450696186968108,3,0.9801090079682454,0.002498157812576203,3,0.9729016447511784,0.00342482072173884,3,0.17057797713942202,0.01065923661340894,3,6.834099999999999,1.2560540872112156,3,3,3,0,1.0,True,2.0
steel-plates-fault,tabiclv2,50,0.5724078834618681,0.03345196451746895,3,0.6161812073257353,0.03886603095962574,3,0.5811836712111156,0.05519960131657793,3,0.5811836712111156,0.05519960131657793,3,0.8671239907183872,0.020376340839316748,3,,,0,1.2201252678824865,0.19829693549637673,3,7.188133333333333,1.4528316293821988,3,3,3,0,1.0,True,1.0
steel-plates-fault,tabpfn3,50,0.5818337617823479,0.07272535524496568,3,0.5859924349220506,0.09157390105163454,3,0.5785818652847545,0.09304816460001276,3,0.5785818652847545,0.09304816460001276,3,0.8633728847523395,0.034312621421360295,3,,,0,1.168194803026017,0.18338328563471237,3,9.965,0.8693977283154125,3,3,3,0,1.0,True,2.0
steel-plates-fault,tabiclv2,100,0.6178234790059983,0.04777158479782812,3,0.6663597014004282,0.07418399187229366,3,0.6444350364530695,0.06698191289761363,3,0.6444350364530695,0.06698191289761363,3,0.8974245848882081,0.01204176592557272,3,,,0,1.001119940981621,0.13066849874655262,3,6.783133333333333,0.6279656227321155,3,3,3,0,1.0,True,1.0
steel-plates-fault,tabpfn3,100,0.6246786632390745,0.07437262797680949,3,0.6646522646418219,0.08105470156618455,3,0.6430417619412764,0.06401109483677608,3,0.6430417619412764,0.06401109483677608,3,0.8898322437175831,0.019283625571229743,3,,,0,0.9892702240949274,0.15682837538531336,3,9.842933333333333,1.1536597823159707,3,3,3,0,1.0,True,2.0
steel-plates-fault,tabiclv2,250,0.7223650385604113,0.01120539574174978,3,0.7621215770599647,0.018480063122543692,3,0.7522685377503585,0.010531777402700337,3,0.7522685377503585,0.010531777402700337,3,0.9420184935002647,0.007343133533121607,3,,,0,0.7123433595080811,0.06741220215184088,3,6.097133333333333,0.8686836842794585,3,3,3,0,1.0,True,1.0
steel-plates-fault,tabpfn3,250,0.7146529562982006,0.025318400518756088,3,0.745200418837637,0.03830043168442939,3,0.7413568376739272,0.023494047220379857,3,0.7413568376739272,0.023494047220379857,3,0.938986536620053,0.007648480610690404,3,,,0,0.7290118263053925,0.05719717898803683,3,8.963166666666668,2.5929996419848056,3,3,3,0,1.0,True,2.0
steel-plates-fault,tabpfn3,500,0.7592116538131962,0.0014841909233665896,3,0.7868216820232276,0.03312970201660194,3,0.7875763041892752,0.023021846611493976,3,0.7875763041892752,0.023021846611493976,3,0.9558257349509202,0.0008951027004967912,3,,,0,0.615704060883159,0.022410061615901897,3,9.642966666666666,0.6073089850589516,3,3,3,0,1.0,True,1.0
steel-plates-fault,tabiclv2,500,0.7660668380462724,0.01285347043701801,3,0.7791760882299729,0.02715573283919129,3,0.7887236039794012,0.023180972402870068,3,0.7887236039794012,0.023180972402870068,3,0.95693332122983,0.005204143198452291,3,,,0,0.6094776566729158,0.053349200151035295,3,6.886433333333334,1.7834830594466926,3,3,3,0,1.0,True,2.0
