dataset,method,n_labeled,metric_accuracy_mean,metric_accuracy_std,metric_accuracy_count,metric_balanced_accuracy_mean,metric_balanced_accuracy_std,metric_balanced_accuracy_count,metric_macro_f1_mean,metric_macro_f1_std,metric_macro_f1_count,metric_f1_macro_mean,metric_f1_macro_std,metric_f1_macro_count,metric_roc_auc_mean,metric_roc_auc_std,metric_roc_auc_count,metric_average_precision_mean,metric_average_precision_std,metric_average_precision_count,metric_log_loss_mean,metric_log_loss_std,metric_log_loss_count,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_count,n_expected_seeds,n_success_seeds,n_failed_seeds,success_rate,is_complete,rank_balanced_accuracy
MagicTelescope,tabiclv2_self_training,500,0.8654048370136698,0.0094087960926253,3,0.8381273814156535,0.01050703152432681,3,0.8477476920540745,0.010709204186658425,3,0.8477476920540745,0.010709204186658425,3,0.9237668161434978,0.004478594122291584,3,0.8892526973323136,0.0058386156074908225,3,0.3279552904431797,0.0077720591113738,3,6.961233333333333,0.025391796575534486,3,3,3,0,1.0,True,2.0
MagicTelescope,laplacian_ssl,500,0.8223799509288469,0.008640490158836077,3,0.7835189367626931,0.010801686050212152,3,0.7953265627418151,0.01061218768409142,3,0.7953265627418151,0.01061218768409142,3,0.8840627148047527,0.008591503820745078,3,0.8304015779241828,0.011718861751170994,3,0.400603797921489,0.011476444988179464,3,8.057166666666667,0.09852519136410395,3,3,3,0,1.0,True,3.0
bank-marketing,tabiclv2_self_training,50,0.8090235541302665,0.05397662757876339,3,0.5954497030703837,0.024458376457018403,3,0.5867342843904799,0.03998566330609127,3,0.5867342843904799,0.03998566330609127,3,0.7159985306412978,0.07345502770079859,3,0.2503892249598703,0.09940425799942403,3,0.4371011069659883,0.09242358787556738,3,11.101333333333335,3.1861536471635095,3,3,3,0,1.0,True,1.0
bank-marketing,tabpfn3_self_training,50,0.8344575915072432,0.07466040655686997,3,0.5550520647764653,0.0485429667141227,3,0.5449893572879997,0.07116058134864027,3,0.5449893572879997,0.07116058134864027,3,0.7132203418586913,0.07474961812462307,3,0.24306554389013066,0.08905211802815764,3,0.40968077637613803,0.1314314348775563,3,10.014533333333333,0.2515391487091688,3,3,3,0,1.0,True,2.0
bank-marketing,laplacian_ssl,50,0.8830034280659073,0.0,3,0.5,0.0,3,0.4689335212591026,0.0,3,0.4689335212591026,0.0,3,0.6786378760743502,0.05966302206578851,3,0.22826253054710274,0.054603728565432184,3,0.3589052986429743,0.017267010828678944,3,7.537733333333333,0.3727440453358488,3,3,3,0,1.0,True,3.0
bank-marketing,tabiclv2_self_training,100,0.8730141177337903,0.01536119016317134,3,0.652319586306871,0.012652496224914685,3,0.6656036191086757,0.016506174346295876,3,0.6656036191086757,0.016506174346295876,3,0.8129096419365389,0.0418237068410468,3,0.39638276953319956,0.049792424029028656,3,0.3284410053816087,0.05794579651882797,3,13.245199999999999,2.325450603646527,3,3,3,0,1.0,True,1.0
bank-marketing,tabpfn3_self_training,100,0.8729772568100557,0.007050753792014513,3,0.6339866140001792,0.012914903035954857,3,0.6504336371232343,0.0073264934336763924,3,0.6504336371232343,0.0073264934336763924,3,0.8081632463831246,0.03660383213886406,3,0.3866288196255776,0.015117481815683852,3,0.32481765436401383,0.05316598929577874,3,15.267866666666668,1.1202603105231086,3,3,3,0,1.0,True,2.0
bank-marketing,laplacian_ssl,100,0.8830034280659073,0.0,3,0.5,0.0,3,0.4689335212591026,0.0,3,0.4689335212591026,0.0,3,0.7666548297276043,0.025967442783009147,3,0.34207871330682377,0.033980859869983455,3,0.3236069185518622,0.005498848337268432,3,7.871833333333334,0.09229693024869952,3,3,3,0,1.0,True,3.0
bank-marketing,tabiclv2_self_training,250,0.8929190165505547,0.005544966103696506,3,0.6399489788469953,0.022576796891679,3,0.6716203344970381,0.021610918010136725,3,0.6716203344970381,0.021610918010136725,3,0.8775841123025647,0.013417903921469751,3,0.4955248150378106,0.04437156143513252,3,0.2596364095359271,0.005131075347848557,3,13.0638,2.365993708782844,3,3,3,0,1.0,True,1.0
bank-marketing,tabpfn3_self_training,250,0.893324486711637,0.003742427703637337,3,0.627059459706862,0.03712647863785735,3,0.6584474990790323,0.03640315611018751,3,0.6584474990790323,0.03640315611018751,3,0.8710285392546436,0.020722681613837095,3,0.49418327959426706,0.028397432651305975,3,0.25893105158905766,0.0069841551956057735,3,18.067533333333333,3.7550142214555358,3,3,3,0,1.0,True,2.0
